x(um) y(um) z(um) u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
115 138 131 -0.817552 0.399556 -0.414689 -0.575049 -0.528309 0.624662 0.030508 0.749163 0.661685
115 91 131 0.015983 0.915478 -0.402046 -0.984502 0.084644 0.153613 0.174662 0.393356 0.902641
118 95 131 0.571925 -0.743362 -0.346865 0.545691 0.029055 0.837482 -0.612475 -0.668258 0.422263
129 105 131 0.741376 0.573645 -0.34829 -0.030886 0.547593 0.836172 0.670388 -0.609155 0.423676
138 106 131 0.097304 -0.686502 -0.720587 -0.179512 -0.724255 0.665755 -0.978932 0.064573 -0.193711
107 112 131 -0.831859 -0.282664 -0.477614 0.448549 0.164366 -0.878513 0.326836 -0.945028 -0.009943
124 134 131 0.416318 0.815902 0.401229 -0.622507 0.577428 -0.528267 -0.662695 -0.029844 0.748291
129 93 131 -0.918786 0.226336 -0.32344 0.342283 0.048551 -0.938331 -0.196672 -0.972846 -0.12207
90 114 131 -0.831846 -0.282932 -0.477485 0.448185 0.165021 -0.878574 0.327391 -0.944829 -0.010476
119 104 131 0.570814 -0.743134 -0.349163 0.550877 0.031273 0.834001 -0.608864 -0.668408 0.427225
88 117 131 -0.192864 0.760318 -0.620255 -0.962683 -0.024307 0.269538 0.189865 0.649097 0.736632
132 96 131 0.91793 0.327535 -0.223884 -0.345132 0.93755 -0.043437 0.195675 0.117145 0.973645
112 105 131 0.571292 -0.742526 -0.349686 0.550539 0.030696 0.834246 -0.608716 -0.669113 0.426323
118 128 131 -0.937473 -0.157641 -0.31033 -0.002544 -0.888438 0.458989 -0.348072 0.431076 0.832472
108 136 131 -0.83283 -0.280212 -0.477383 0.449149 0.162031 -0.878646 0.323578 -0.946144 -0.009076
116 129 131 0.31399 -0.93604 0.158872 -0.458774 -0.003084 0.888543 -0.831236 -0.351874 -0.430393
120 105 131 0.571033 -0.742681 -0.349779 0.55141 0.031347 0.833645 -0.60817 -0.668912 0.427419
93 97 131 -0.767491 0.641062 -0.00034 -0.06642 -0.080048 -0.994573 -0.63761 -0.763307 0.104015
133 120 131 0.71191 -0.045353 -0.700804 0.358312 0.881712 0.306926 0.603988 -0.469606 0.643944
104 133 131 -0.280493 0.832877 -0.477111 0.163053 -0.448496 -0.878786 -0.945908 -0.324287 -0.010003
137 98 131 0.918391 0.327121 -0.222605 -0.34479 0.937618 -0.044645 0.194116 0.117755 0.973884
91 132 131 -0.619691 -0.761027 -0.191898 0.26994 0.022923 -0.962605 0.736965 -0.648314 0.191224
114 126 131 -0.832286 -0.282948 -0.476707 0.447572 0.164422 -0.879002 0.327104 -0.944929 -0.010212
97 128 131 -0.619176 -0.761089 -0.193308 0.270124 0.024713 -0.962507 0.737331 -0.648177 0.190286
105 125 131 -0.832273 -0.283348 -0.476493 0.447586 0.163712 -0.879125 0.327117 -0.944934 -0.009436
99 137 131 0.065773 -0.773735 -0.630085 -0.117146 -0.633075 0.765175 -0.990935 0.023483 -0.132278
118 90 131 0.914807 0.403694 -0.012593 0.083293 -0.158044 0.983911 0.39522 -0.901137 -0.178206
96 114 131 -0.832192 -0.283454 -0.476571 0.447409 0.164455 -0.879075 0.327564 -0.944774 -0.010046
116 134 131 0.316191 -0.93508 0.160155 -0.457378 -0.002358 0.889263 -0.831165 -0.354429 -0.428434
136 101 131 -0.32505 0.918566 -0.224898 -0.938153 -0.343183 -0.045761 -0.119215 0.196115 0.973307
127 132 131 0.416089 0.816061 0.401141 -0.622592 0.577196 -0.528419 -0.662759 -0.02988 0.748234
136 97 131 0.91805 0.327559 -0.223359 -0.345165 0.93752 -0.04381 0.195053 0.117317 0.97375
126 130 131 0.415949 0.815689 0.402045 -0.622231 0.577694 -0.528296 -0.663186 -0.030424 0.747835
131 103 131 0.228701 -0.320826 -0.919111 0.053584 -0.938547 0.340941 -0.97203 -0.127227 -0.197457
106 112 131 -0.831893 -0.282588 -0.4776 0.448548 0.16433 -0.878519 0.326752 -0.945058 -0.009954
104 94 131 0.000611 0.767862 -0.640614 -0.994668 0.066531 0.078799 0.103127 0.637151 0.763808
91 136 131 0.066957 -0.774264 -0.629309 -0.117444 -0.632458 0.765638 -0.990823 0.022643 -0.133279
94 107 131 -0.832154 -0.282989 -0.476913 0.447577 0.165022 -0.878878 0.327431 -0.944818 -0.010672
90 138 131 0.774069 -0.629711 -0.06548 0.632702 0.765755 0.115379 -0.022514 -0.130738 0.991156
120 91 131 0.398749 -0.916894 -0.017389 -0.153945 -0.085617 0.984363 -0.904047 -0.389838 -0.175291
126 100 131 0.742007 0.573747 -0.346763 -0.031577 0.546586 0.836806 0.669651 -0.609964 0.423686
92 122 131 0.61954 0.761231 -0.191572 -0.267927 -0.024328 -0.963131 -0.737825 0.648025 0.188883
133 90 131 0.738552 -0.415361 -0.531056 0.543927 -0.098323 0.83335 -0.398366 -0.904324 0.153305
113 136 131 0.29818 0.243192 0.922998 -0.848796 -0.374838 0.372928 0.436645 -0.894638 0.094618
116 116 131 -0.832242 -0.283139 -0.476671 0.447429 0.164715 -0.879015 0.327412 -0.944824 -0.010406
115 109 131 -0.831747 -0.282448 -0.477937 0.448877 0.164415 -0.878336 0.326672 -0.945085 -0.009971
138 95 131 -0.325867 0.91851 -0.223941 -0.938039 -0.343657 -0.044546 -0.117877 0.195549 0.973583
100 92 131 -0.767989 0.640465 -0.000707 -0.065286 -0.079385 -0.994702 -0.63713 -0.763874 0.102782
94 100 131 -0.767318 0.64127 -0.000492 -0.06613 -0.079896 -0.994604 -0.637849 -0.763148 0.103711
88 88 131 0.845489 0.159006 -0.509777 -0.002425 0.955778 0.294078 0.533998 -0.247405 0.808473
99 88 131 0.843591 0.157481 -0.513377 -0.000963 0.956478 0.291808 0.536991 -0.245671 0.80702
128 110 131 0.848769 0.52844 0.018646 -0.52877 0.848089 0.03396 0.00213 -0.038687 0.999244
120 121 131 0.157057 0.313598 -0.936475 0.889748 -0.456438 -0.003627 -0.428589 -0.832661 -0.350701
103 126 131 -0.832438 -0.282959 -0.476433 0.447405 0.164062 -0.879152 0.326938 -0.944992 -0.00998
128 125 131 0.711069 -0.045075 -0.701672 0.357895 0.882201 0.306016 0.605221 -0.468721 0.643428
102 107 131 -0.831964 -0.282726 -0.477397 0.448352 0.164272 -0.87863 0.326844 -0.945025 -0.009912
112 108 131 -0.831755 -0.283122 -0.477525 0.44855 0.16408 -0.878566 0.327101 -0.94494 -0.009482
100 136 131 0.62778 0.775644 -0.065342 -0.766919 0.630703 0.118533 0.133151 -0.024302 0.990798
101 110 131 -0.831976 -0.28292 -0.47726 0.448188 0.164322 -0.878703 0.327037 -0.944961 -0.009916
137 135 131 -0.396125 0.900928 0.177255 -0.79284 -0.432978 0.428875 0.463138 0.029352 0.885798
109 117 131 -0.831834 -0.283052 -0.47743 0.448273 0.164597 -0.878611 0.327285 -0.944871 -0.010038
104 95 131 0.000875 0.767876 -0.640597 -0.994688 0.066612 0.078487 0.102938 0.637125 0.763855
122 113 131 0.527014 -0.016003 -0.849701 0.849049 -0.033677 0.527237 -0.037052 -0.99931 -0.004164
115 124 131 -0.831986 -0.283423 -0.47695 0.447828 0.164413 -0.878874 0.327519 -0.944787 -0.00987
120 111 131 -0.281697 0.832619 -0.476856 0.164394 -0.447755 -0.878912 -0.945318 -0.325981 -0.010747
126 98 131 0.572021 -0.742796 -0.347917 0.545279 0.027497 0.837803 -0.612751 -0.668952 0.420761
127 90 131 0.739105 -0.414537 -0.530926 0.543811 -0.097897 0.833477 -0.39749 -0.90475 0.153074
137 133 131 0.394018 -0.174896 -0.902308 0.794608 -0.428549 0.430051 -0.461902 -0.886428 -0.029886
107 96 131 0.00136 0.76795 -0.640504 -0.994698 0.06692 0.078123 0.102855 0.637004 0.763968
103 123 131 -0.832177 -0.283336 -0.476669 0.44759 0.164236 -0.879025 0.327359 -0.944846 -0.009862
116 89 131 -0.088632 0.380114 -0.920682 0.984615 -0.106319 -0.138682 -0.1506 -0.918808 -0.364841
136 111 131 0.100379 -0.682267 -0.724182 -0.17895 -0.728368 0.661402 -0.978724 0.063201 -0.195204
108 107 131 -0.831844 -0.282539 -0.477717 0.448702 0.164245 -0.878458 0.32667 -0.945085 -0.009853
103 99 131 0.001347 0.767744 -0.640753 -0.994662 0.067152 0.07837 0.103194 0.637228 0.763735
107 128 131 -0.832164 -0.283186 -0.476778 0.447995 0.163406 -0.878976 0.326833 -0.945034 -0.009118
117 113 131 -0.831805 -0.28298 -0.477524 0.448438 0.164412 -0.878562 0.327133 -0.944924 -0.009865
111 131 131 -0.832285 -0.282428 -0.477014 0.448345 0.163135 -0.878848 0.32604 -0.945308 -0.009151
137 102 131 -0.217798 -0.460724 -0.860406 0.947547 -0.311123 -0.073251 -0.233954 -0.831217 0.504315
105 121 131 -0.832387 -0.283184 -0.476392 0.447271 0.164316 -0.879172 0.327259 -0.944878 -0.010121
90 92 131 -0.768418 0.63995 -0.002726 -0.064198 -0.081324 -0.994613 -0.636726 -0.764101 0.103579
100 106 131 -0.831833 -0.282954 -0.477488 0.448345 0.164567 -0.878579 0.327184 -0.944907 -0.010036
118 116 131 -0.832323 -0.283328 -0.47642 0.447208 0.164585 -0.879152 0.327514 -0.944789 -0.010292
123 89 131 0.399323 -0.91667 -0.016005 -0.154936 -0.084677 0.984287 -0.903628 -0.390565 -0.175839
108 103 131 -0.831647 -0.283183 -0.477678 0.448744 0.163991 -0.878485 0.327111 -0.944937 -0.009307
110 91 131 0.914686 0.403967 -0.012594 0.083778 -0.159008 0.983715 0.395399 -0.900844 -0.179287
130 95 131 0.225671 -0.324457 -0.918585 0.048013 -0.938057 0.343131 -0.973023 -0.121538 -0.196115
130 126 131 0.710963 -0.045036 -0.701783 0.357968 0.882162 0.306042 0.605303 -0.468796 0.643297
97 99 131 -0.767753 0.640748 -0.000154 -0.066486 -0.079905 -0.99458 -0.637287 -0.763584 0.103949
126 126 131 -0.04371 -0.712676 -0.700131 0.88181 -0.356924 0.30826 -0.469579 -0.603906 0.644037
90 119 131 0.619638 0.761288 -0.191026 -0.266627 -0.024745 -0.963482 -0.738214 0.647941 0.187647
98 132 131 -0.619464 -0.760862 -0.193283 0.270815 0.023978 -0.962332 0.736836 -0.648469 0.191201
95 120 131 -0.832042 -0.283338 -0.4769 0.447879 0.164113 -0.878901 0.327301 -0.944869 -0.009656
128 122 131 0.711453 -0.045152 -0.701279 0.358014 0.882013 0.306419 0.604702 -0.469064 0.643666
110 127 131 -0.83236 -0.282953 -0.476573 0.447621 0.163864 -0.879079 0.326843 -0.945026 -0.009743
120 97 131 0.571106 -0.7429 -0.349181 0.550668 0.031252 0.834142 -0.608782 -0.668666 0.426934
135 89 131 0.52884 0.418047 -0.738623 -0.834842 0.099465 -0.541431 -0.152874 0.902963 0.401603
95 99 131 -0.767912 0.640559 1e-05 -0.066641 -0.079876 -0.994572 -0.63708 -0.763747 0.104026
119 116 131 -0.832525 -0.283134 -0.476181 0.446986 0.164508 -0.879279 0.327304 -0.94486 -0.010412
115 127 131 0.314139 -0.936501 0.155812 -0.457477 -0.005514 0.889204 -0.831892 -0.350609 -0.430156
105 105 131 -0.831852 -0.282716 -0.477596 0.448619 0.164114 -0.878526 0.326759 -0.945056 -0.009688
94 96 131 0.001271 0.767695 -0.640813 -0.994691 0.066919 0.078196 0.102912 0.637312 0.763702
101 132 131 -0.281103 0.833177 -0.47623 0.165338 -0.446776 -0.879234 -0.945331 -0.325895 -0.012162
100 98 131 0.001099 0.767852 -0.640623 -0.994637 0.067106 0.078727 0.103439 0.637102 0.763807
124 99 131 0.57154 -0.742571 -0.349175 0.550084 0.030957 0.834539 -0.608905 -0.669041 0.426169
98 98 131 -0.767788 0.640708 -0.00061 -0.066285 -0.080382 -0.994554 -0.637267 -0.76357 0.104186
88 138 131 0.77398 -0.629816 -0.065509 0.632813 0.765671 0.115319 -0.022472 -0.130709 0.991162
92 132 131 -0.61932 -0.761186 -0.192459 0.270512 0.02325 -0.962436 0.737067 -0.648115 0.19151
106 100 131 -0.767873 0.640601 -0.002481 -0.065479 -0.082341 -0.994448 -0.637249 -0.763449 0.105174
103 129 131 -0.832591 -0.282021 -0.476722 0.447369 0.165079 -0.878978 0.3266 -0.945096 -0.011281
119 90 131 -0.012409 0.400247 -0.916323 0.984304 -0.15645 -0.081666 -0.176045 -0.902957 -0.392014
135 106 131 0.098497 -0.684791 -0.722046 -0.178607 -0.725964 0.664138 -0.978981 0.063546 -0.193815
120 115 131 -0.832566 -0.282817 -0.476295 0.447226 0.164173 -0.879222 0.326863 -0.945015 -0.01021
122 124 131 0.314164 -0.93608 0.158286 -0.459255 -0.00393 0.888293 -0.830901 -0.351762 -0.43113
94 109 131 -0.280788 0.833824 -0.475286 0.163573 -0.44639 -0.879756 -0.945733 -0.324769 -0.011048
130 110 131 0.848607 0.528703 0.018575 -0.529033 0.847916 0.0342 0.002326 -0.038854 0.999236
109 109 131 -0.831757 -0.283029 -0.477577 0.448522 0.16432 -0.878536 0.327134 -0.944926 -0.009732
131 96 131 0.225523 -0.324799 -0.918501 0.047606 -0.937988 0.343379 -0.973076 -0.121167 -0.196077
94 101 131 -0.767196 0.641415 -0.000249 -0.066378 -0.079784 -0.994597 -0.637969 -0.763037 0.103784
118 115 131 -0.832325 -0.282916 -0.476659 0.447429 0.164687 -0.87902 0.327202 -0.944896 -0.010498
108 117 131 -0.832035 -0.283131 -0.477035 0.447882 0.164514 -0.878825 0.327312 -0.94486 -0.010077
88 119 131 -0.193133 0.760351 -0.620132 -0.962575 -0.024356 0.269917 0.190129 0.649058 0.736599
89 97 131 0.002367 0.768067 -0.640359 -0.994792 0.067097 0.076798 0.101951 0.636837 0.764226
94 90 131 -0.7685 0.639851 -0.002074 -0.064845 -0.081108 -0.994591 -0.636558 -0.764208 0.103826
100 130 131 -0.832703 -0.282135 -0.476462 0.447084 0.165108 -0.879119 0.326711 -0.945053 -0.011355
89 110 131 -0.83205 -0.283305 -0.476911 0.447359 0.16565 -0.878876 0.32801 -0.944605 -0.011105
117 111 131 -0.831592 -0.282295 -0.478294 0.449121 0.164806 -0.878138 0.326725 -0.945064 -0.01027
135 93 131 0.224861 -0.325233 -0.918508 0.048091 -0.937794 0.343839 -0.973208 -0.121483 -0.195233
111 133 131 -0.833438 -0.281666 -0.475449 0.446831 0.162758 -0.879689 0.32517 -0.945602 -0.009793
106 118 131 -0.832124 -0.283099 -0.476899 0.447744 0.164499 -0.878898 0.327275 -0.944873 -0.010132
101 94 131 0.001155 0.76797 -0.640483 -0.994664 0.066963 0.078497 0.103171 0.636975 0.763949
123 124 131 0.314434 -0.93602 0.158093 -0.459303 -0.004269 0.888267 -0.830772 -0.351913 -0.431258
102 135 131 -0.280808 0.832779 -0.477098 0.165288 -0.447712 -0.878768 -0.945426 -0.325625 -0.011924
124 94 131 0.400142 -0.91631 -0.016197 -0.155933 -0.085487 0.98406 -0.903091 -0.391238 -0.177091
113 124 131 -0.832147 -0.282962 -0.47694 0.447694 0.164778 -0.878871 0.327287 -0.944865 -0.010445
133 111 131 0.527035 -0.015019 -0.849706 0.849013 -0.034908 0.52722 -0.037582 -0.99928 -0.005654
93 102 131 -0.767005 0.641643 -0.000179 -0.066526 -0.079804 -0.994586 -0.638183 -0.762843 0.103895
134 126 131 0.711349 -0.045478 -0.701365 0.35801 0.882188 0.305904 0.604824 -0.468697 0.643822
116 107 131 0.571316 -0.742515 -0.349673 0.550821 0.031043 0.834046 -0.608438 -0.66911 0.426725
128 132 131 0.415818 0.816213 0.401114 -0.623083 0.576957 -0.5281 -0.662467 -0.030336 0.748475
127 97 131 0.226559 0.918671 -0.323605 0.048022 -0.342371 -0.938333 -0.972815 0.197046 -0.121676
138 115 131 -0.902046 0.135712 -0.409754 -0.257199 -0.931355 0.257734 -0.34665 0.337872 0.875028
92 135 131 0.066781 -0.774182 -0.629427 -0.117143 -0.632559 0.765601 -0.99087 0.022604 -0.13293
102 131 131 -0.832367 -0.282355 -0.476917 0.447914 0.164091 -0.878889 0.326427 -0.945164 -0.010118
106 115 131 -0.832257 -0.283269 -0.476565 0.447633 0.163795 -0.879085 0.327086 -0.944945 -0.009524
107 110 131 -0.831898 -0.282542 -0.477618 0.448558 0.164357 -0.87851 0.326723 -0.945067 -0.009994
132 95 131 0.225185 -0.325299 -0.918405 0.04769 -0.937804 0.343868 -0.973153 -0.12123 -0.195667
106 103 131 0.000821 0.766574 -0.642155 -0.994452 0.068179 0.080114 0.105194 0.63853 0.762373
115 133 131 0.315494 -0.935251 0.160564 -0.457986 -0.001885 0.888948 -0.831097 -0.353989 -0.428923
94 122 131 0.619601 0.760958 -0.192463 -0.268313 -0.025098 -0.963002 -0.737634 0.648318 0.188626
128 108 131 -0.016327 0.849557 -0.527238 -0.036043 -0.527461 -0.848811 -0.999223 0.005149 0.039233
97 107 131 -0.279774 0.833583 -0.476295 0.163031 -0.447656 -0.879216 -0.94613 -0.323631 -0.010655
111 97 131 -0.742242 -0.572614 -0.348126 0.029374 -0.546789 0.836754 -0.669488 0.61085 0.422668
93 120 131 0.619326 0.761375 -0.191693 -0.26845 -0.024088 -0.962991 -0.737815 0.647864 0.189474
98 115 131 -0.832224 -0.28345 -0.476518 0.447426 0.16424 -0.879106 0.327458 -0.944813 -0.009867
129 122 131 0.711509 -0.045415 -0.701205 0.358141 0.88201 0.306277 0.604561 -0.469043 0.643815
137 123 131 -0.394715 0.901576 0.177064 -0.793238 -0.431636 0.429506 0.463664 0.029074 0.885533
91 119 131 0.619422 0.761511 -0.190837 -0.26687 -0.024362 -0.963424 -0.738308 0.647693 0.188133
95 126 131 -0.619163 -0.761442 -0.191957 0.269018 0.023981 -0.962837 0.737748 -0.647785 0.189992
100 131 131 -0.832654 -0.282367 -0.476406 0.447068 0.164977 -0.879153 0.326847 -0.94501 -0.011136
131 93 131 0.225181 -0.325478 -0.918342 0.047682 -0.937738 0.34405 -0.973155 -0.121257 -0.195643
92 115 131 -0.831978 -0.283144 -0.477128 0.447991 0.164487 -0.878775 0.327314 -0.94486 -0.010012
105 103 131 0.000618 0.767134 -0.641484 -0.994497 0.067687 0.079981 0.104775 0.637907 0.762953
104 112 131 -0.831906 -0.2826 -0.477571 0.448532 0.164287 -0.878536 0.326741 -0.945062 -0.009919
127 125 131 0.711005 -0.045004 -0.701742 0.357738 0.882313 0.305876 0.60539 -0.468517 0.643419
102 115 131 -0.832113 -0.282765 -0.477115 0.447916 0.16467 -0.878777 0.327067 -0.944944 -0.010374
112 133 131 -0.277629 0.835346 -0.474454 0.161594 -0.446223 -0.88021 -0.947015 -0.32102 -0.011103
103 92 131 -0.768683 0.639633 -0.000735 -0.065733 -0.080139 -0.994613 -0.636245 -0.764492 0.103648
107 131 131 -0.832451 -0.282402 -0.476742 0.447907 0.163574 -0.878989 0.32622 -0.94524 -0.009681
106 131 131 -0.832504 -0.282219 -0.476756 0.44784 0.163818 -0.878978 0.326176 -0.945252 -0.009992
91 103 131 -0.766613 0.642111 -0.000749 -0.066028 -0.079995 -0.994604 -0.638707 -0.762428 0.103721
132 125 131 0.711589 -0.045276 -0.701133 0.35806 0.881984 0.306445 0.604514 -0.469104 0.643814
105 124 131 -0.832489 -0.283161 -0.476226 0.447203 0.164006 -0.879264 0.32709 -0.94494 -0.009909
108 104 131 -0.83168 -0.28299 -0.477735 0.448916 0.163674 -0.878457 0.326793 -0.945048 -0.009085
136 92 131 0.738608 -0.414798 -0.531416 0.544161 -0.098473 0.833181 -0.39794 -0.904566 0.152981
89 130 131 -0.619809 -0.76097 -0.191742 0.2684 0.024042 -0.963008 0.73743 -0.648339 0.189339
115 88 131 0.086468 0.920577 -0.380861 -0.984641 0.137183 0.108042 0.15171 0.365663 0.918297
109 105 131 -0.83148 -0.282792 -0.478198 0.449426 0.163614 -0.878207 0.326597 -0.945119 -0.008949
127 114 131 0.526844 -0.017065 -0.849791 0.849147 -0.033279 0.527106 -0.037273 -0.999301 -0.003042
112 110 131 -0.831899 -0.282718 -0.477513 0.448415 0.164448 -0.878567 0.32692 -0.944997 -0.010032
114 88 131 0.380487 0.920484 0.089112 -0.106464 0.139318 -0.984507 -0.918638 0.365105 0.151006
128 100 131 0.741656 0.573361 -0.348154 -0.030736 0.547522 0.836224 0.670083 -0.609483 0.423691
90 133 131 0.627122 0.776197 -0.065089 -0.767642 0.630046 0.117332 0.132083 -0.023617 0.990957
122 114 131 0.526924 -0.01664 -0.849748 0.849119 -0.032894 0.527175 -0.036723 -0.999322 -0.003206
136 103 131 0.094362 -0.686078 -0.721379 -0.179304 -0.724478 0.665568 -0.97926 0.066538 -0.191385
118 97 131 0.570453 -0.743028 -0.349992 0.551028 0.030232 0.833939 -0.609058 -0.668578 0.426673
111 108 131 -0.831669 -0.283081 -0.477699 0.448716 0.164132 -0.878472 0.327091 -0.944943 -0.009482
129 135 131 -0.814105 0.402472 -0.418626 -0.580036 -0.528531 0.61985 0.028214 0.747441 0.663729
137 89 131 0.528699 0.417727 -0.738907 -0.834882 0.09885 -0.541483 -0.15315 0.903177 0.401012
125 107 131 0.57102 -0.742191 -0.350842 0.551226 0.029943 0.833818 -0.608347 -0.66952 0.426212
129 121 131 0.711551 -0.045189 -0.701177 0.358012 0.881996 0.306464 0.604587 -0.46909 0.643757
135 118 131 0.711237 -0.045447 -0.701482 0.358558 0.881787 0.306416 0.604632 -0.469452 0.643452
136 126 131 -0.393731 0.902087 0.176671 -0.7946 -0.430636 0.427983 0.46216 0.028126 0.886348
132 123 131 0.711184 -0.046226 -0.701483 0.358805 0.881957 0.305648 0.60455 -0.46906 0.643813
92 124 131 0.619621 0.76117 -0.191553 -0.267707 -0.02447 -0.963189 -0.737837 0.648091 0.188609
110 95 131 0.913832 0.405852 -0.014157 0.085287 -0.157685 0.983795 0.397059 -0.900227 -0.178714
103 131 131 -0.832575 -0.282224 -0.476631 0.447658 0.163958 -0.879044 0.326245 -0.945227 -0.010171
107 132 131 -0.832501 -0.281939 -0.476926 0.448106 0.163577 -0.878888 0.325816 -0.945378 -0.009841
138 109 131 0.09844 -0.684655 -0.722189 -0.180049 -0.725988 0.663718 -0.978722 0.064689 -0.194732
90 108 131 -0.831776 -0.282399 -0.477915 0.448463 0.165549 -0.878333 0.327168 -0.944902 -0.01106
95 121 131 -0.831965 -0.282871 -0.477308 0.448267 0.164252 -0.878677 0.326958 -0.944987 -0.009856
131 104 131 0.097863 -0.686955 -0.720077 -0.1793 -0.723885 0.666215 -0.978916 0.063911 -0.194018
100 120 131 -0.832369 -0.283244 -0.476387 0.447244 0.164373 -0.879174 0.327339 -0.944851 -0.010146
133 91 131 0.528716 0.415736 -0.740016 -0.834967 0.097966 -0.541515 -0.152631 0.90419 0.39892
135 133 131 -0.395822 0.901221 0.176423 -0.793554 -0.432356 0.428183 0.462166 0.029481 0.886303
130 127 131 0.710672 -0.045212 -0.702066 0.358294 0.882084 0.305885 0.605452 -0.468925 0.643062
118 105 131 0.571268 -0.74265 -0.349461 0.551301 0.031769 0.833701 -0.608048 -0.668927 0.427571
94 104 131 -0.766237 0.642557 0.000173 -0.067082 -0.079725 -0.994555 -0.63905 -0.762079 0.104192
98 134 131 0.628007 0.775483 -0.065073 -0.766795 0.630898 0.1183 0.132795 -0.024398 0.990843
128 136 131 -0.816474 0.400881 -0.415528 -0.576586 -0.528228 0.623318 0.030384 0.748509 0.662428
94 119 131 -0.832057 -0.283479 -0.476794 0.447754 0.164145 -0.87896 0.327442 -0.944817 -0.009658
126 96 131 0.226494 0.918802 -0.323286 0.047548 -0.341938 -0.938513 -0.972854 0.197194 -0.121127
127 95 131 0.225681 0.91872 -0.324088 0.047309 -0.342604 -0.93828 -0.973055 0.196416 -0.120776
93 107 131 -0.831963 -0.282937 -0.477276 0.448092 0.164644 -0.878688 0.327208 -0.9449 -0.010201
114 119 131 -0.831911 -0.283244 -0.477184 0.447992 0.164653 -0.878743 0.327478 -0.944802 -0.010092
89 105 131 -0.765878 0.642987 -6.9e-05 -0.067423 -0.08042 -0.994474 -0.639442 -0.761647 0.104941
104 135 131 -0.832194 -0.281646 -0.477652 0.449336 0.16228 -0.878502 0.324954 -0.945678 -0.008476
106 107 131 -0.831993 -0.28247 -0.477497 0.448423 0.164382 -0.878575 0.326672 -0.945082 -0.010101
94 95 131 -0.767995 0.640457 -0.002665 -0.065542 -0.082738 -0.994409 -0.637095 -0.763529 0.105518
105 96 131 0.001211 0.767934 -0.640525 -0.994736 0.066574 0.077934 0.10249 0.637059 0.76397
110 115 131 -0.831739 -0.282929 -0.477668 0.448536 0.164565 -0.878482 0.327163 -0.944914 -0.009976
92 89 131 0.843615 0.159656 -0.512667 -0.002706 0.956027 0.293268 0.536946 -0.246018 0.806944
136 125 131 -0.394249 0.901954 0.176182 -0.794187 -0.43085 0.428536 0.46243 0.029025 0.886179
129 133 131 0.416406 0.816064 0.400807 -0.622422 0.577218 -0.528593 -0.662719 -0.029364 0.748291
111 107 131 -0.831661 -0.283175 -0.477659 0.448694 0.164075 -0.878494 0.327147 -0.944924 -0.009398
98 109 131 -0.831886 -0.282815 -0.477481 0.448427 0.164309 -0.878585 0.326941 -0.944992 -0.009869
89 98 131 -0.76717 0.641446 -0.000402 -0.065732 -0.079242 -0.994684 -0.638069 -0.763066 0.102957
102 119 131 -0.832392 -0.283064 -0.476451 0.447251 0.164555 -0.879137 0.327264 -0.944876 -0.010378
111 90 131 0.014661 0.91527 -0.402563 -0.984279 0.084088 0.155358 0.176049 0.393952 0.902112
107 90 131 0.913966 0.405564 -0.013369 0.085115 -0.159358 0.983541 0.396781 -0.900063 -0.180173
107 114 131 -0.832036 -0.282961 -0.477131 0.448156 0.16402 -0.878777 0.326927 -0.945 -0.009664
108 109 131 -0.831971 -0.282859 -0.477305 0.448292 0.164161 -0.878682 0.326905 -0.945005 -0.009777
134 128 131 0.710651 -0.045107 -0.702096 0.358464 0.881911 0.306174 0.605375 -0.469256 0.642896
90 98 131 -0.767497 0.641055 -0.00058 -0.065777 -0.079652 -0.994648 -0.63767 -0.763352 0.1033
88 127 131 0.619797 0.761172 -0.190978 -0.26687 -0.024421 -0.963423 -0.737994 0.648088 0.187998
100 103 131 0.001097 0.767663 -0.640852 -0.994615 0.067257 0.078863 0.103641 0.637315 0.763602
101 89 131 -0.769006 0.639251 -0.001713 -0.064211 -0.079909 -0.994726 -0.636016 -0.764835 0.102504
110 112 131 -0.831897 -0.282696 -0.47753 0.44843 0.16446 -0.878557 0.326906 -0.945002 -0.010047
134 99 131 -0.326697 0.918242 -0.223835 -0.93781 -0.344366 -0.043936 -0.117432 0.19556 0.973632
129 90 131 0.528293 0.416066 -0.740132 -0.835307 0.098407 -0.540906 -0.152218 0.903993 0.39953
122 130 131 -0.936939 -0.15734 -0.312088 -0.003488 -0.88868 0.458516 -0.349493 0.430686 0.832078
91 89 131 0.158994 0.51029 -0.845165 0.956005 -0.293373 0.002696 -0.24658 -0.808408 -0.534487
125 125 131 0.314682 -0.935931 0.158135 -0.459992 -0.004644 0.887906 -0.8303 -0.352148 -0.431978
131 129 131 0.709968 -0.046115 -0.702722 0.359411 0.881845 0.305247 0.605617 -0.469281 0.642651
124 126 131 -0.937114 -0.157172 -0.311643 -0.003656 -0.888405 0.459047 -0.349019 0.431315 0.831953
131 125 131 0.711142 -0.045513 -0.701572 0.358454 0.881932 0.306131 0.604806 -0.469178 0.643486
107 119 131 -0.832039 -0.283317 -0.47692 0.447777 0.164462 -0.878888 0.327451 -0.944813 -0.009982
99 93 131 -0.766196 0.642603 0.001676 -0.067376 -0.077741 -0.994694 -0.63907 -0.762242 0.10286
116 113 131 -0.831898 -0.283001 -0.477351 0.448252 0.164419 -0.878655 0.327153 -0.944917 -0.009929
